SystemCodeNumber,LastUpdated,PM10
linkoping,2018-09-07 04:15:00,15.018000
linkoping,2018-09-07 04:00:00,10.579000
linkoping,2018-09-07 03:45:00,9.459000
linkoping,2018-09-07 03:30:00,6.513000
linkoping,2018-09-07 03:15:00,4.733000
linkoping,2018-09-07 03:00:00,5.526000
linkoping,2018-09-07 02:45:00,9.573000
linkoping,2018-09-07 02:30:00,14.719000
linkoping,2018-09-07 02:15:00,7.853000
linkoping,2018-09-07 02:00:00,6.806000
linkoping,2018-09-07 01:45:00,6.726000
linkoping,2018-09-07 01:30:00,5.266000
linkoping,2018-09-07 01:15:00,7.653000
linkoping,2018-09-07 01:00:00,7.033000
linkoping,2018-09-07 00:45:00,9.293000
linkoping,2018-09-07 00:30:00,11.159000
linkoping,2018-09-07 00:15:00,16.119000
linkoping,2018-09-06 22:45:00,8.386000
linkoping,2018-09-06 22:30:00,8.533000
linkoping,2018-09-06 22:15:00,9.919000
linkoping,2018-09-06 22:00:00,16.226000
linkoping,2018-09-06 21:45:00,14.746000
linkoping,2018-09-06 21:30:00,15.446000
linkoping,2018-09-06 21:15:00,17.686000
linkoping,2018-09-06 21:00:00,13.266000
linkoping,2018-09-06 20:45:00,12.566000
linkoping,2018-09-06 20:30:00,11.119000
linkoping,2018-09-06 20:15:00,8.246000
linkoping,2018-09-06 20:00:00,9.093000
linkoping,2018-09-06 19:45:00,6.833000
linkoping,2018-09-06 19:30:00,9.213000
linkoping,2018-09-06 19:15:00,11.673000
linkoping,2018-09-06 19:00:00,14.279000
linkoping,2018-09-06 18:45:00,13.106000
linkoping,2018-09-06 18:30:00,12.259000
linkoping,2018-09-06 18:15:00,11.733000
linkoping,2018-09-06 18:00:00,12.726000
linkoping,2018-09-06 17:45:00,11.193000
linkoping,2018-09-06 17:30:00,9.073000
linkoping,2018-09-06 17:15:00,9.379000
linkoping,2018-09-06 17:00:00,5.233000
linkoping,2018-09-06 16:45:00,10.706000
linkoping,2018-09-06 16:30:00,15.046000
linkoping,2018-09-06 16:15:00,1.340000
linkoping,2018-09-06 16:00:00,6.966000
linkoping,2018-09-06 15:45:00,15.953000
linkoping,2018-09-06 15:30:00,16.099000
linkoping,2018-09-06 15:15:00,7.446000
linkoping,2018-09-06 15:00:00,13.006000
linkoping,2018-09-06 14:45:00,18.046000
linkoping,2018-09-06 14:30:00,12.506000
linkoping,2018-09-06 14:15:00,15.753000
linkoping,2018-09-06 14:00:00,25.799000
linkoping,2018-09-06 13:45:00,24.499000
linkoping,2018-09-06 13:30:00,12.039000
linkoping,2018-09-06 13:15:00,13.106000
linkoping,2018-09-06 13:00:00,16.626000
linkoping,2018-09-06 12:45:00,11.793000
linkoping,2018-09-06 12:30:00,12.073000
linkoping,2018-09-06 12:15:00,18.806000
linkoping,2018-09-06 12:00:00,17.839000
linkoping,2018-09-06 11:45:00,7.719000
linkoping,2018-09-06 11:30:00,9.239000
linkoping,2018-09-06 11:15:00,14.153000
linkoping,2018-09-06 11:00:00,5.119000
linkoping,2018-09-06 10:45:00,9.193000
linkoping,2018-09-06 10:30:00,3.879000
linkoping,2018-09-06 10:15:00,-1.366000
linkoping,2018-09-06 10:00:00,8.979000
linkoping,2018-09-06 09:45:00,8.013000
linkoping,2018-09-06 09:30:00,10.459000
linkoping,2018-09-06 09:15:00,13.633000
linkoping,2018-09-06 09:00:00,8.459000
linkoping,2018-09-06 08:45:00,15.099000
linkoping,2018-09-06 08:30:00,15.446000
linkoping,2018-09-06 08:15:00,15.046000
linkoping,2018-09-06 08:00:00,12.239000
linkoping,2018-09-06 07:45:00,8.379000
linkoping,2018-09-06 07:30:00,11.539000
linkoping,2018-09-06 07:15:00,13.053000
linkoping,2018-09-06 07:00:00,20.093000
linkoping,2018-09-06 06:45:00,24.559000
linkoping,2018-09-06 06:30:00,19.839000
linkoping,2018-09-06 06:15:00,19.113000
linkoping,2018-09-06 06:00:00,21.466000
linkoping,2018-09-06 05:45:00,20.259000
linkoping,2018-09-06 05:30:00,17.366000
linkoping,2018-09-06 05:15:00,21.779000
linkoping,2018-09-06 05:00:00,18.133000
linkoping,2018-09-06 04:45:00,19.513000
linkoping,2018-09-06 04:30:00,18.266000
linkoping,2018-09-06 04:15:00,16.418000
linkoping,2018-09-06 04:00:00,15.973000
linkoping,2018-09-06 03:45:00,14.339000
linkoping,2018-09-06 03:30:00,13.386000
linkoping,2018-09-06 03:15:00,10.373000
linkoping,2018-09-06 03:00:00,11.486000
linkoping,2018-09-06 02:45:00,7.119000
linkoping,2018-09-06 02:30:00,8.093000
linkoping,2018-09-06 02:15:00,8.486000
linkoping,2018-09-06 02:00:00,6.273000
linkoping,2018-09-06 01:45:00,5.479000
linkoping,2018-09-06 01:30:00,7.119000
linkoping,2018-09-06 01:15:00,4.953000
linkoping,2018-09-06 01:00:00,6.893000
linkoping,2018-09-06 00:45:00,5.753000
linkoping,2018-09-06 00:30:00,10.526000
linkoping,2018-09-06 00:15:00,7.713000
linkoping,2018-09-05 22:45:00,7.773000
linkoping,2018-09-05 22:30:00,8.186000
linkoping,2018-09-05 22:15:00,7.666000
linkoping,2018-09-05 22:00:00,8.546000
linkoping,2018-09-05 21:45:00,8.913000
linkoping,2018-09-05 21:30:00,9.233000
linkoping,2018-09-05 21:15:00,6.479000
linkoping,2018-09-05 21:00:00,8.726000
linkoping,2018-09-05 20:45:00,13.326000
linkoping,2018-09-05 20:30:00,10.639000
linkoping,2018-09-05 20:15:00,16.433000
linkoping,2018-09-05 20:00:00,19.313000
linkoping,2018-09-05 19:45:00,18.799000
linkoping,2018-09-05 19:30:00,15.406000
linkoping,2018-09-05 19:15:00,15.346000
linkoping,2018-09-05 19:00:00,17.866000
linkoping,2018-09-05 18:45:00,24.206000
linkoping,2018-09-05 18:30:00,22.539000
linkoping,2018-09-05 18:15:00,29.419000
linkoping,2018-09-05 18:00:00,29.946000
linkoping,2018-09-05 17:45:00,33.833000
linkoping,2018-09-05 17:30:00,42.339000
linkoping,2018-09-05 17:15:00,24.639000
linkoping,2018-09-05 17:00:00,22.279000
linkoping,2018-09-05 16:45:00,24.166000
linkoping,2018-09-05 16:30:00,27.573000
linkoping,2018-09-05 16:15:00,28.466000
linkoping,2018-09-05 16:00:00,24.139000
linkoping,2018-09-05 15:45:00,24.933000
linkoping,2018-09-05 15:30:00,33.799000
linkoping,2018-09-05 15:15:00,32.059000
linkoping,2018-09-05 15:00:00,18.033000
linkoping,2018-09-05 14:45:00,14.926000
linkoping,2018-09-05 14:30:00,19.306000
linkoping,2018-09-05 14:15:00,17.833000
linkoping,2018-09-05 14:00:00,17.699000
linkoping,2018-09-05 13:45:00,13.626000
linkoping,2018-09-05 13:30:00,16.879000
linkoping,2018-09-05 13:15:00,5.126000
linkoping,2018-09-05 13:00:00,26.873000
linkoping,2018-09-05 12:45:00,88.053000
linkoping,2018-09-05 12:30:00,66.493000
linkoping,2018-09-05 12:15:00,47.126000
linkoping,2018-09-05 12:00:00,21.759000
linkoping,2018-09-05 11:45:00,37.199000
linkoping,2018-09-05 11:30:00,40.493000
linkoping,2018-09-05 11:15:00,10.366000
linkoping,2018-09-05 11:00:00,14.826000
linkoping,2018-09-05 10:45:00,10.213000
linkoping,2018-09-05 10:30:00,2.866000
linkoping,2018-09-05 10:15:00,10.126000
linkoping,2018-09-05 10:00:00,17.973000
linkoping,2018-09-05 09:45:00,15.166000
linkoping,2018-09-05 09:30:00,19.606000
linkoping,2018-09-05 09:15:00,24.326000
linkoping,2018-09-05 09:00:00,20.266000
linkoping,2018-09-05 08:45:00,28.386000
linkoping,2018-09-05 08:30:00,37.439000
linkoping,2018-09-05 08:15:00,27.999000
linkoping,2018-09-05 08:00:00,22.599000
linkoping,2018-09-05 07:45:00,34.213000
linkoping,2018-09-05 07:30:00,41.653000
linkoping,2018-09-05 07:15:00,51.213000
linkoping,2018-09-05 07:00:00,49.339000
linkoping,2018-09-05 06:45:00,47.473000
linkoping,2018-09-05 06:30:00,42.939000
linkoping,2018-09-05 06:15:00,43.299000
linkoping,2018-09-05 06:00:00,45.813000
linkoping,2018-09-05 05:45:00,43.273000
linkoping,2018-09-05 05:30:00,42.893000
linkoping,2018-09-05 05:15:00,31.519000
linkoping,2018-09-05 05:00:00,26.679000
linkoping,2018-09-05 04:45:00,21.093000
linkoping,2018-09-05 04:30:00,24.473000
linkoping,2018-09-05 04:15:00,20.843000
linkoping,2018-09-05 04:00:00,17.913000
linkoping,2018-09-05 03:45:00,15.966000
linkoping,2018-09-05 03:30:00,11.199000
linkoping,2018-09-05 03:15:00,7.253000
linkoping,2018-09-05 03:00:00,4.699000
linkoping,2018-09-05 02:45:00,3.939000
linkoping,2018-09-05 02:30:00,9.093000
linkoping,2018-09-05 02:15:00,10.393000
linkoping,2018-09-05 02:00:00,10.839000
linkoping,2018-09-05 01:45:00,10.513000
linkoping,2018-09-05 01:30:00,4.839000
linkoping,2018-09-05 01:15:00,4.386000
linkoping,2018-09-05 01:00:00,8.359000
linkoping,2018-09-05 00:45:00,9.226000
linkoping,2018-09-05 00:30:00,13.533000
linkoping,2018-09-05 00:15:00,12.106000
linkoping,2018-09-04 22:45:00,17.386000
linkoping,2018-09-04 22:30:00,16.519000
linkoping,2018-09-04 22:15:00,20.219000
linkoping,2018-09-04 22:00:00,16.006000
linkoping,2018-09-04 21:45:00,13.446000
linkoping,2018-09-04 21:30:00,20.753000
linkoping,2018-09-04 21:15:00,13.806000
linkoping,2018-09-04 21:00:00,15.986000
linkoping,2018-09-04 20:45:00,17.066000
linkoping,2018-09-04 20:30:00,18.613000
linkoping,2018-09-04 20:15:00,15.966000
linkoping,2018-09-04 20:00:00,22.379000
linkoping,2018-09-04 19:45:00,23.979000
linkoping,2018-09-04 19:30:00,26.453000
linkoping,2018-09-04 19:15:00,24.959000
linkoping,2018-09-04 19:00:00,23.386000
linkoping,2018-09-04 18:45:00,33.986000
linkoping,2018-09-04 18:30:00,40.019000
linkoping,2018-09-04 18:15:00,26.819000
linkoping,2018-09-04 18:00:00,26.546000
linkoping,2018-09-04 17:45:00,23.426000
linkoping,2018-09-04 17:30:00,12.619000
linkoping,2018-09-04 17:15:00,7.913000
linkoping,2018-09-04 17:00:00,10.586000
linkoping,2018-09-04 16:45:00,14.839000
linkoping,2018-09-04 16:30:00,23.659000
linkoping,2018-09-04 16:15:00,19.579000
linkoping,2018-09-04 16:00:00,18.953000
linkoping,2018-09-04 15:45:00,19.839000
linkoping,2018-09-04 15:30:00,18.259000
linkoping,2018-09-04 15:15:00,12.059000
linkoping,2018-09-04 15:00:00,11.733000
linkoping,2018-09-04 14:45:00,16.153000
linkoping,2018-09-04 14:30:00,19.186000
linkoping,2018-09-04 14:15:00,18.806000
linkoping,2018-09-04 14:00:00,15.273000
linkoping,2018-09-04 13:45:00,15.613000
linkoping,2018-09-04 13:30:00,20.819000
linkoping,2018-09-04 13:15:00,16.133000
linkoping,2018-09-04 13:00:00,15.219000
linkoping,2018-09-04 12:45:00,10.973000
linkoping,2018-09-04 12:30:00,9.479000
linkoping,2018-09-04 12:15:00,14.866000
linkoping,2018-09-04 12:00:00,9.519000
linkoping,2018-09-04 11:45:00,14.199000
linkoping,2018-09-04 11:30:00,22.946000
linkoping,2018-09-04 11:15:00,27.013000
linkoping,2018-09-04 11:00:00,22.333000
linkoping,2018-09-04 10:45:00,22.553000
linkoping,2018-09-04 10:30:00,16.999000
linkoping,2018-09-04 10:15:00,7.333000
linkoping,2018-09-04 10:00:00,10.893000
linkoping,2018-09-04 09:45:00,20.859000
linkoping,2018-09-04 09:30:00,4.273000
linkoping,2018-09-04 09:15:00,9.373000
linkoping,2018-09-04 09:00:00,17.533000
linkoping,2018-09-04 08:45:00,15.259000
linkoping,2018-09-04 08:30:00,15.406000
linkoping,2018-09-04 08:15:00,3.399000
linkoping,2018-09-04 08:00:00,12.579000
linkoping,2018-09-04 07:45:00,19.193000
linkoping,2018-09-04 07:30:00,27.413000
linkoping,2018-09-04 07:15:00,32.159000
linkoping,2018-09-04 07:00:00,40.773000
linkoping,2018-09-04 06:45:00,41.746000
linkoping,2018-09-04 06:30:00,49.933000
linkoping,2018-09-04 06:15:00,54.913000
linkoping,2018-09-04 06:00:00,49.799000
linkoping,2018-09-04 05:45:00,40.453000
linkoping,2018-09-04 05:30:00,28.879000
linkoping,2018-09-04 05:15:00,25.813000
linkoping,2018-09-04 05:00:00,24.866000
linkoping,2018-09-04 04:45:00,19.606000
linkoping,2018-09-04 04:30:00,11.633000
linkoping,2018-09-04 04:15:00,17.874000
linkoping,2018-09-04 04:00:00,11.846000
linkoping,2018-09-04 03:45:00,9.839000
linkoping,2018-09-04 03:30:00,6.239000
linkoping,2018-09-04 03:15:00,9.999000
linkoping,2018-09-04 03:00:00,6.259000
linkoping,2018-09-04 02:45:00,5.813000
linkoping,2018-09-04 02:30:00,3.433000
linkoping,2018-09-04 02:15:00,3.346000
linkoping,2018-09-04 02:00:00,3.093000
linkoping,2018-09-04 01:45:00,1.819000
linkoping,2018-09-04 01:30:00,4.326000
linkoping,2018-09-04 01:15:00,6.093000
linkoping,2018-09-04 01:00:00,3.859000
linkoping,2018-09-04 00:45:00,3.493000
linkoping,2018-09-04 00:30:00,4.113000
linkoping,2018-09-04 00:15:00,3.753000
linkoping,2018-09-03 22:45:00,8.826000
linkoping,2018-09-03 22:30:00,13.113000
linkoping,2018-09-03 22:15:00,15.326000
linkoping,2018-09-03 22:00:00,13.499000
linkoping,2018-09-03 21:45:00,15.699000
linkoping,2018-09-03 21:30:00,15.659000
linkoping,2018-09-03 21:15:00,13.986000
linkoping,2018-09-03 21:00:00,11.193000
linkoping,2018-09-03 20:45:00,7.746000
linkoping,2018-09-03 20:30:00,10.373000
linkoping,2018-09-03 20:15:00,11.813000
linkoping,2018-09-03 20:00:00,13.786000
linkoping,2018-09-03 19:45:00,10.493000
linkoping,2018-09-03 19:30:00,10.559000
linkoping,2018-09-03 19:15:00,8.666000
linkoping,2018-09-03 19:00:00,8.806000
linkoping,2018-09-03 18:45:00,9.693000
linkoping,2018-09-03 18:30:00,6.006000
linkoping,2018-09-03 18:15:00,8.933000
linkoping,2018-09-03 18:00:00,13.953000
linkoping,2018-09-03 17:45:00,9.093000
linkoping,2018-09-03 17:30:00,11.153000
linkoping,2018-09-03 17:15:00,10.806000
linkoping,2018-09-03 17:00:00,9.899000
linkoping,2018-09-03 16:45:00,38.019000
linkoping,2018-09-03 16:30:00,23.866000
linkoping,2018-09-03 16:15:00,11.733000
linkoping,2018-09-03 16:00:00,12.599000
linkoping,2018-09-03 15:45:00,-3.153000
linkoping,2018-09-03 15:30:00,2.539000
linkoping,2018-09-03 15:15:00,5.059000
linkoping,2018-09-03 15:00:00,8.446000
linkoping,2018-09-03 14:45:00,8.706000
linkoping,2018-09-03 14:30:00,14.773000
linkoping,2018-09-03 14:15:00,6.126000
linkoping,2018-09-03 14:00:00,0.939000
linkoping,2018-09-03 13:45:00,21.646000
linkoping,2018-09-03 13:30:00,18.599000
linkoping,2018-09-03 13:15:00,28.986000
linkoping,2018-09-03 13:00:00,40.493000
linkoping,2018-09-03 12:45:00,10.953000
linkoping,2018-09-03 12:30:00,9.246000
linkoping,2018-09-03 12:15:00,13.466000
linkoping,2018-09-03 12:00:00,-6.386000
linkoping,2018-09-03 11:45:00,15.386000
linkoping,2018-09-03 11:30:00,5.466000
linkoping,2018-09-03 11:15:00,-0.073000
linkoping,2018-09-03 11:00:00,-3.500000
linkoping,2018-09-03 10:45:00,-6.653000
linkoping,2018-09-03 10:30:00,2.973000
linkoping,2018-09-03 10:15:00,5.759000
linkoping,2018-09-03 10:00:00,6.139000
linkoping,2018-09-03 09:45:00,9.226000
linkoping,2018-09-03 09:30:00,8.066000
linkoping,2018-09-03 09:15:00,5.026000
linkoping,2018-09-03 09:00:00,1.586000
linkoping,2018-09-03 08:45:00,8.886000
linkoping,2018-09-03 08:30:00,20.706000
linkoping,2018-09-03 08:15:00,4.613000
linkoping,2018-09-03 08:00:00,13.179000
linkoping,2018-09-03 07:45:00,16.926000
linkoping,2018-09-03 07:30:00,32.779000
linkoping,2018-09-03 07:15:00,31.819000
linkoping,2018-09-03 07:00:00,31.233000
linkoping,2018-09-03 06:45:00,29.053000
linkoping,2018-09-03 06:30:00,26.093000
linkoping,2018-09-03 06:15:00,29.406000
linkoping,2018-09-03 06:00:00,35.326000
linkoping,2018-09-03 05:45:00,33.486000
linkoping,2018-09-03 05:30:00,32.559000
linkoping,2018-09-03 05:15:00,34.206000
linkoping,2018-09-03 05:00:00,30.966000
linkoping,2018-09-03 04:45:00,24.299000
linkoping,2018-09-03 04:30:00,17.926000
linkoping,2018-09-03 04:15:00,20.681000
linkoping,2018-09-03 04:00:00,12.426000
linkoping,2018-09-03 03:45:00,10.039000
linkoping,2018-09-03 03:30:00,7.946000
linkoping,2018-09-03 03:15:00,10.106000
linkoping,2018-09-03 03:00:00,5.753000
linkoping,2018-09-03 02:45:00,8.619000
linkoping,2018-09-03 02:30:00,8.246000
linkoping,2018-09-03 02:15:00,7.593000
linkoping,2018-09-03 02:00:00,7.373000
linkoping,2018-09-03 01:45:00,6.593000
linkoping,2018-09-03 01:30:00,2.399000
linkoping,2018-09-03 01:15:00,0.700000
linkoping,2018-09-03 01:00:00,4.613000
linkoping,2018-09-03 00:45:00,4.873000
linkoping,2018-09-03 00:30:00,6.366000
linkoping,2018-09-03 00:15:00,6.733000
linkoping,2018-09-02 22:45:00,9.593000
linkoping,2018-09-02 22:30:00,10.613000
linkoping,2018-09-02 22:15:00,10.799000
linkoping,2018-09-02 22:00:00,14.933000
linkoping,2018-09-02 21:45:00,15.499000
linkoping,2018-09-02 21:30:00,15.073000
linkoping,2018-09-02 21:15:00,5.633000
linkoping,2018-09-02 21:00:00,6.839000
linkoping,2018-09-02 20:45:00,9.633000
linkoping,2018-09-02 20:30:00,14.366000
linkoping,2018-09-02 20:15:00,15.206000
linkoping,2018-09-02 20:00:00,14.693000
linkoping,2018-09-02 19:45:00,19.179000
linkoping,2018-09-02 19:30:00,20.173000
linkoping,2018-09-02 19:15:00,27.699000
linkoping,2018-09-02 19:00:00,30.993000
linkoping,2018-09-02 18:45:00,29.813000
linkoping,2018-09-02 18:30:00,26.066000
linkoping,2018-09-02 18:15:00,28.513000
linkoping,2018-09-02 18:00:00,29.293000
linkoping,2018-09-02 17:45:00,27.973000
linkoping,2018-09-02 17:30:00,30.366000
linkoping,2018-09-02 17:15:00,17.253000
linkoping,2018-09-02 17:00:00,19.359000
linkoping,2018-09-02 16:45:00,18.613000
linkoping,2018-09-02 16:30:00,21.606000
linkoping,2018-09-02 16:15:00,11.033000
linkoping,2018-09-02 16:00:00,13.899000
linkoping,2018-09-02 15:45:00,12.086000
linkoping,2018-09-02 15:30:00,10.146000
linkoping,2018-09-02 15:15:00,9.979000
linkoping,2018-09-02 15:00:00,15.346000
linkoping,2018-09-02 14:45:00,19.213000
linkoping,2018-09-02 14:30:00,11.806000
linkoping,2018-09-02 14:15:00,6.219000
linkoping,2018-09-02 14:00:00,9.833000
linkoping,2018-09-02 13:45:00,12.133000
linkoping,2018-09-02 13:30:00,15.339000
linkoping,2018-09-02 13:15:00,20.213000
linkoping,2018-09-02 13:00:00,33.193000
linkoping,2018-09-02 12:45:00,8.586000
linkoping,2018-09-02 12:30:00,9.373000
linkoping,2018-09-02 12:15:00,27.779000
linkoping,2018-09-02 12:00:00,29.473000
linkoping,2018-09-02 11:45:00,13.553000
linkoping,2018-09-02 11:30:00,13.273000
linkoping,2018-09-02 11:15:00,14.059000
linkoping,2018-09-02 11:00:00,15.433000
linkoping,2018-09-02 10:45:00,12.913000
linkoping,2018-09-02 10:30:00,15.739000
linkoping,2018-09-02 10:15:00,13.239000
linkoping,2018-09-02 10:00:00,8.959000
linkoping,2018-09-02 09:45:00,6.926000
linkoping,2018-09-02 09:30:00,10.633000
linkoping,2018-09-02 09:15:00,3.606000
linkoping,2018-09-02 09:00:00,11.059000
linkoping,2018-09-02 08:45:00,8.859000
linkoping,2018-09-02 08:30:00,11.473000
linkoping,2018-09-02 08:15:00,13.946000
linkoping,2018-09-02 08:00:00,6.106000
linkoping,2018-09-02 07:45:00,7.753000
linkoping,2018-09-02 07:30:00,14.479000
linkoping,2018-09-02 07:15:00,7.306000
linkoping,2018-09-02 07:00:00,7.113000
linkoping,2018-09-02 06:45:00,9.486000
linkoping,2018-09-02 06:30:00,11.033000
linkoping,2018-09-02 06:15:00,17.746000
linkoping,2018-09-02 06:00:00,18.846000
linkoping,2018-09-02 05:45:00,15.366000
linkoping,2018-09-02 05:30:00,9.579000
linkoping,2018-09-02 05:15:00,9.979000
linkoping,2018-09-02 05:00:00,12.199000
linkoping,2018-09-02 04:45:00,11.626000
linkoping,2018-09-02 04:30:00,6.853000
linkoping,2018-09-02 04:15:00,5.212000
linkoping,2018-09-02 04:00:00,3.953000
linkoping,2018-09-02 03:45:00,2.666000
linkoping,2018-09-02 03:30:00,3.079000
linkoping,2018-09-02 03:15:00,4.333000
linkoping,2018-09-02 03:00:00,5.913000
linkoping,2018-09-02 02:45:00,2.226000
linkoping,2018-09-02 02:30:00,4.979000
linkoping,2018-09-02 02:15:00,4.879000
linkoping,2018-09-02 02:00:00,5.513000
linkoping,2018-09-02 01:45:00,6.919000
linkoping,2018-09-02 01:30:00,5.559000
linkoping,2018-09-02 01:15:00,8.306000
linkoping,2018-09-02 01:00:00,7.893000
linkoping,2018-09-02 00:45:00,6.979000
linkoping,2018-09-02 00:30:00,11.726000
linkoping,2018-09-02 00:15:00,12.026000
linkoping,2018-09-01 22:45:00,9.166000
linkoping,2018-09-01 22:30:00,7.319000
linkoping,2018-09-01 22:15:00,12.059000
linkoping,2018-09-01 22:00:00,11.206000
linkoping,2018-09-01 21:45:00,15.826000
linkoping,2018-09-01 21:30:00,11.239000
linkoping,2018-09-01 21:15:00,13.759000
linkoping,2018-09-01 21:00:00,14.313000
linkoping,2018-09-01 20:45:00,12.986000
linkoping,2018-09-01 20:30:00,15.279000
linkoping,2018-09-01 20:15:00,14.419000
linkoping,2018-09-01 20:00:00,15.199000
linkoping,2018-09-01 19:45:00,14.986000
linkoping,2018-09-01 19:30:00,13.253000
linkoping,2018-09-01 19:15:00,17.806000
linkoping,2018-09-01 19:00:00,19.586000
linkoping,2018-09-01 18:45:00,20.439000
linkoping,2018-09-01 18:30:00,19.586000
linkoping,2018-09-01 18:15:00,22.019000
linkoping,2018-09-01 18:00:00,24.273000
linkoping,2018-09-01 17:45:00,28.186000
linkoping,2018-09-01 17:30:00,28.366000
linkoping,2018-09-01 17:15:00,23.606000
linkoping,2018-09-01 17:00:00,20.499000
linkoping,2018-09-01 16:45:00,15.853000
linkoping,2018-09-01 16:30:00,19.179000
linkoping,2018-09-01 16:15:00,18.713000
linkoping,2018-09-01 16:00:00,9.446000
linkoping,2018-09-01 15:45:00,13.919000
linkoping,2018-09-01 15:30:00,14.426000
linkoping,2018-09-01 15:15:00,11.266000
linkoping,2018-09-01 15:00:00,8.599000
linkoping,2018-09-01 14:45:00,12.206000
linkoping,2018-09-01 14:30:00,14.173000
linkoping,2018-09-01 14:15:00,9.693000
linkoping,2018-09-01 14:00:00,11.373000
linkoping,2018-09-01 13:45:00,12.926000
linkoping,2018-09-01 13:30:00,16.753000
linkoping,2018-09-01 13:15:00,19.093000
linkoping,2018-09-01 13:00:00,12.993000
linkoping,2018-09-01 12:45:00,14.419000
linkoping,2018-09-01 12:30:00,13.386000
linkoping,2018-09-01 12:15:00,11.573000
linkoping,2018-09-01 12:00:00,10.073000
linkoping,2018-09-01 11:45:00,10.053000
linkoping,2018-09-01 11:30:00,18.273000
linkoping,2018-09-01 11:15:00,14.566000
linkoping,2018-09-01 11:00:00,15.279000
linkoping,2018-09-01 10:45:00,18.433000
linkoping,2018-09-01 10:30:00,19.846000
linkoping,2018-09-01 10:15:00,17.713000
linkoping,2018-09-01 10:00:00,20.766000
linkoping,2018-09-01 09:45:00,17.566000
linkoping,2018-09-01 09:30:00,16.466000
linkoping,2018-09-01 09:15:00,15.699000
linkoping,2018-09-01 09:00:00,14.273000
linkoping,2018-09-01 08:45:00,10.939000
linkoping,2018-09-01 08:30:00,12.013000
linkoping,2018-09-01 08:15:00,11.593000
linkoping,2018-09-01 08:00:00,10.833000
linkoping,2018-09-01 07:45:00,4.626000
linkoping,2018-09-01 07:30:00,7.373000
linkoping,2018-09-01 07:15:00,7.726000
linkoping,2018-09-01 07:00:00,6.326000
linkoping,2018-09-01 06:45:00,4.839000
linkoping,2018-09-01 06:30:00,4.006000
linkoping,2018-09-01 06:15:00,6.533000
linkoping,2018-09-01 06:00:00,2.459000
linkoping,2018-09-01 05:45:00,1.073000
linkoping,2018-09-01 05:30:00,4.526000
linkoping,2018-09-01 05:15:00,2.693000
linkoping,2018-09-01 05:00:00,3.553000
linkoping,2018-09-01 04:45:00,4.053000
linkoping,2018-09-01 04:30:00,4.906000
linkoping,2018-09-01 04:15:00,6.074000
linkoping,2018-09-01 04:00:00,3.946000
linkoping,2018-09-01 03:45:00,3.326000
linkoping,2018-09-01 03:30:00,2.059000
linkoping,2018-09-01 03:15:00,3.846000
linkoping,2018-09-01 03:00:00,3.139000
linkoping,2018-09-01 02:45:00,3.319000
linkoping,2018-09-01 02:30:00,4.166000
linkoping,2018-09-01 02:15:00,4.386000
linkoping,2018-09-01 02:00:00,4.679000
linkoping,2018-09-01 01:45:00,4.766000
linkoping,2018-09-01 01:30:00,4.533000
linkoping,2018-09-01 01:15:00,3.733000
linkoping,2018-09-01 01:00:00,3.219000
linkoping,2018-09-01 00:45:00,3.779000
linkoping,2018-09-01 00:30:00,3.699000
linkoping,2018-09-01 00:15:00,4.719000
